age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
57,management,divorced,secondary,no,3625,yes,no,unknown,14,747,3,-1,0,unknown,no
33,services,divorced,secondary,no,2411,yes,no,cellular,23,130,1,161,1,failure,yes
33,self-employed,married,tertiary,no,1249,yes,no,cellular,11,261,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,228,yes,no,unknown,3,328,9,-1,0,unknown,no
55,unemployed,married,primary,no,8585,no,no,telephone,28,201,2,-1,0,unknown,no
37,admin.,married,unknown,no,463,yes,no,unknown,11,158,1,-1,0,unknown,no
44,entrepreneur,married,secondary,yes,-848,yes,no,unknown,19,468,1,-1,0,unknown,no
45,housemaid,married,secondary,no,870,no,yes,unknown,19,258,2,-1,0,unknown,no
41,services,divorced,secondary,no,5745,yes,yes,cellular,15,69,3,357,1,failure,no
44,blue-collar,married,primary,no,3057,yes,no,unknown,26,98,4,-1,0,unknown,no
30,services,married,secondary,no,357,yes,no,cellular,4,215,3,253,4,failure,no
27,technician,single,secondary,no,1842,yes,yes,cellular,18,687,2,300,1,failure,no
47,blue-collar,married,primary,no,333,yes,no,cellular,21,118,1,113,4,failure,no
54,blue-collar,married,primary,no,-51,no,no,unknown,20,198,10,-1,0,unknown,no
24,student,married,unknown,no,146,no,no,cellular,16,176,1,-1,0,unknown,no
29,admin.,single,secondary,no,265,yes,no,cellular,25,414,1,184,1,failure,yes
30,unemployed,married,tertiary,no,0,yes,no,cellular,18,756,1,-1,0,unknown,no
33,technician,divorced,secondary,no,558,yes,no,cellular,20,109,3,-1,0,unknown,no
34,technician,single,secondary,yes,-14,no,no,cellular,14,85,2,-1,0,unknown,no
35,services,married,secondary,no,537,no,yes,cellular,21,11,4,-1,0,unknown,no
34,admin.,married,tertiary,no,0,no,no,cellular,28,155,2,-1,0,unknown,yes
32,management,married,tertiary,no,8300,no,yes,cellular,14,460,3,-1,0,unknown,no
33,technician,married,tertiary,no,2364,yes,no,unknown,2,154,2,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,158,2,-1,0,unknown,no
38,unemployed,single,secondary,no,2470,yes,no,cellular,4,131,1,230,1,other,no
26,services,single,secondary,no,1445,no,no,telephone,23,171,1,-1,0,unknown,yes
42,management,married,tertiary,no,1093,yes,no,unknown,14,260,1,-1,0,unknown,no
45,retired,married,primary,no,25,no,yes,cellular,25,115,3,-1,0,unknown,no
30,unemployed,single,secondary,no,8304,no,no,cellular,20,245,1,-1,0,unknown,no
52,services,married,secondary,no,627,no,no,cellular,29,174,10,-1,0,unknown,no
38,admin.,divorced,secondary,no,4630,yes,no,unknown,3,133,3,-1,0,unknown,no
26,services,single,secondary,no,110,no,no,cellular,30,1136,2,-1,0,unknown,yes
33,management,married,tertiary,no,3,yes,no,cellular,18,163,7,-1,0,unknown,no
42,blue-collar,married,primary,no,208,yes,no,cellular,20,82,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,-327,yes,no,cellular,7,423,1,-1,0,unknown,no
28,student,single,tertiary,no,2306,no,no,cellular,29,140,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,2918,no,no,cellular,5,193,2,-1,0,unknown,no
33,admin.,single,secondary,no,16,yes,yes,cellular,3,102,1,-1,0,unknown,no
49,self-employed,married,tertiary,no,23917,no,no,cellular,11,51,4,-1,0,unknown,no
37,admin.,married,secondary,no,1967,no,no,telephone,27,376,1,-1,0,unknown,yes
36,blue-collar,single,secondary,no,478,yes,no,cellular,13,610,1,-1,0,unknown,yes
33,services,married,secondary,no,837,yes,no,cellular,28,301,2,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,cellular,11,699,7,-1,0,unknown,yes
51,services,married,secondary,no,421,yes,no,cellular,15,139,2,-1,0,unknown,no
30,management,single,tertiary,no,199,no,yes,cellular,28,131,7,-1,0,unknown,no
28,blue-collar,single,primary,no,348,yes,yes,unknown,14,305,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,378,yes,no,cellular,14,566,2,-1,0,unknown,yes
39,blue-collar,married,primary,no,1802,yes,no,unknown,2,490,1,-1,0,unknown,no
54,retired,married,primary,no,309,no,no,cellular,13,969,2,-1,0,unknown,yes
53,management,married,tertiary,no,1759,no,no,cellular,2,220,3,-1,0,unknown,no
30,blue-collar,married,primary,no,595,yes,no,unknown,23,231,1,-1,0,unknown,no
29,technician,single,secondary,no,544,yes,no,unknown,13,360,1,-1,0,unknown,no
42,admin.,married,secondary,no,16517,no,no,cellular,15,549,5,203,4,failure,no
42,admin.,married,secondary,no,71,yes,yes,cellular,28,165,3,-1,0,unknown,no
37,blue-collar,married,primary,no,7,no,no,unknown,6,176,1,-1,0,unknown,no
39,management,married,secondary,no,1410,yes,no,unknown,23,55,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,1394,yes,no,telephone,13,30,10,-1,0,unknown,no
57,blue-collar,married,primary,no,3109,no,no,cellular,15,107,2,105,2,success,yes
33,self-employed,single,secondary,no,136,yes,no,cellular,18,30,2,336,13,other,no
36,technician,married,secondary,no,72,yes,no,cellular,19,206,3,-1,0,unknown,no
52,unemployed,married,secondary,no,1416,no,no,cellular,13,218,3,187,3,success,yes
27,self-employed,single,tertiary,no,1393,no,no,cellular,31,382,1,271,1,failure,no
72,self-employed,married,tertiary,no,132,no,no,cellular,27,444,1,-1,0,unknown,yes
49,housemaid,married,primary,no,249,yes,no,cellular,21,450,1,-1,0,unknown,no
29,technician,single,secondary,no,3527,no,yes,cellular,10,171,5,-1,0,unknown,no
31,blue-collar,married,unknown,yes,-13,yes,no,unknown,30,176,4,-1,0,unknown,no
30,admin.,single,secondary,no,609,yes,no,cellular,6,145,1,-1,0,unknown,no
27,technician,single,unknown,no,0,yes,no,cellular,2,168,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,7712,yes,yes,unknown,29,768,4,-1,0,unknown,no
40,management,single,tertiary,no,242,yes,no,unknown,6,221,2,-1,0,unknown,no
30,technician,single,secondary,no,3286,yes,no,cellular,9,743,1,-1,0,unknown,yes
42,services,married,secondary,no,3236,no,no,unknown,18,521,11,-1,0,unknown,no
57,technician,married,primary,no,3376,yes,no,telephone,2,421,2,-1,0,unknown,yes
35,technician,single,secondary,no,24,no,no,cellular,22,392,1,-1,0,unknown,no
49,management,married,tertiary,no,1430,no,no,cellular,18,231,2,-1,0,unknown,no
54,retired,divorced,secondary,no,-57,no,yes,cellular,15,364,10,-1,0,unknown,no
45,blue-collar,married,primary,no,676,yes,no,unknown,30,156,4,-1,0,unknown,no
46,management,divorced,tertiary,no,770,yes,no,unknown,16,94,1,-1,0,unknown,no
54,blue-collar,married,primary,no,348,yes,no,unknown,5,579,2,-1,0,unknown,no
36,management,single,tertiary,no,0,yes,no,unknown,3,174,1,-1,0,unknown,no
33,management,married,tertiary,no,334,no,no,cellular,25,87,1,-1,0,unknown,no
31,management,single,tertiary,no,11821,no,no,cellular,18,384,11,-1,0,unknown,yes
41,technician,divorced,secondary,no,75,no,no,cellular,20,351,2,-1,0,unknown,no
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,522,1,174,1,success,yes
38,blue-collar,single,secondary,no,3344,yes,no,cellular,13,143,1,352,5,failure,no
35,management,single,tertiary,no,331,yes,no,cellular,18,30,5,-1,0,unknown,no
31,management,married,tertiary,no,91,no,no,unknown,27,145,2,-1,0,unknown,no
32,services,single,secondary,no,772,yes,no,unknown,15,697,3,-1,0,unknown,yes
33,admin.,married,secondary,no,4012,no,yes,cellular,28,90,1,265,4,failure,no
44,blue-collar,married,primary,no,1139,no,yes,cellular,8,155,2,-1,0,unknown,no
32,admin.,single,tertiary,no,2004,no,no,cellular,2,141,1,75,1,failure,no
32,admin.,married,secondary,no,59,yes,no,cellular,6,345,1,-1,0,unknown,no
44,management,divorced,secondary,no,0,yes,no,telephone,19,319,1,-1,0,unknown,no
48,technician,married,secondary,no,0,yes,no,cellular,28,123,1,204,1,failure,no
35,management,married,tertiary,no,38,no,no,cellular,26,194,8,-1,0,unknown,no
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,163,2,-1,0,unknown,no
47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,64,2,364,3,failure,no
37,admin.,married,secondary,no,0,yes,no,unknown,20,26,6,-1,0,unknown,no
31,technician,single,secondary,no,49,yes,no,cellular,7,234,1,-1,0,unknown,no
47,services,single,secondary,no,33,yes,no,cellular,5,298,1,-1,0,unknown,no
33,management,married,tertiary,no,287,yes,no,cellular,15,199,2,274,3,other,no
46,admin.,single,secondary,no,1070,yes,no,cellular,6,194,2,-1,0,unknown,no
41,self-employed,married,tertiary,no,57,no,no,cellular,19,61,5,-1,0,unknown,no
31,technician,single,secondary,no,4028,no,yes,cellular,25,139,5,-1,0,unknown,no
34,technician,married,secondary,no,456,yes,no,unknown,23,621,1,-1,0,unknown,no
52,services,married,secondary,no,497,yes,no,telephone,15,265,5,-1,0,unknown,no
36,management,single,tertiary,no,609,no,no,cellular,18,33,2,-1,0,unknown,no
49,management,married,tertiary,no,395,no,no,cellular,10,336,5,-1,0,unknown,yes
36,blue-collar,married,secondary,no,0,yes,no,cellular,30,184,6,-1,0,unknown,no
44,unemployed,single,secondary,no,3945,no,no,cellular,28,255,1,-1,0,unknown,no
53,technician,divorced,secondary,no,281,yes,no,cellular,17,171,2,337,9,other,no
52,retired,married,secondary,no,603,no,yes,unknown,9,79,1,-1,0,unknown,no
37,blue-collar,married,primary,no,253,yes,no,cellular,19,59,2,153,2,failure,no
39,blue-collar,married,primary,no,108,no,no,cellular,17,265,1,-1,0,unknown,no
30,technician,married,secondary,no,616,yes,no,cellular,6,19,1,-1,0,unknown,no
35,admin.,single,secondary,no,3636,no,no,cellular,12,202,1,-1,0,unknown,no
32,self-employed,single,tertiary,no,1815,no,no,telephone,10,235,1,102,2,failure,yes
34,admin.,married,tertiary,no,1,yes,no,cellular,17,54,3,-1,0,unknown,no
55,unemployed,divorced,secondary,no,309,no,no,cellular,20,167,1,181,3,success,yes
35,blue-collar,married,secondary,no,262,no,no,cellular,15,331,1,75,6,failure,yes
33,unemployed,married,secondary,yes,-108,yes,yes,cellular,19,286,3,-1,0,unknown,no
54,management,married,tertiary,no,752,no,no,telephone,29,211,5,491,4,other,yes
33,blue-collar,married,secondary,no,379,yes,yes,cellular,16,263,2,-1,0,unknown,yes
28,management,single,tertiary,no,-328,yes,no,telephone,2,318,2,-1,0,unknown,no
43,management,married,tertiary,no,2987,no,no,cellular,4,156,1,85,3,failure,yes
30,technician,single,tertiary,no,1271,yes,no,cellular,26,303,5,-1,0,unknown,no
45,blue-collar,married,secondary,no,90,yes,no,unknown,29,744,6,-1,0,unknown,no
47,management,married,tertiary,no,288,no,no,cellular,1,101,1,-1,0,unknown,yes
61,blue-collar,married,secondary,no,272,no,no,cellular,29,318,1,269,1,failure,no
30,services,single,secondary,no,12,no,yes,cellular,31,106,31,-1,0,unknown,no
43,management,married,tertiary,no,228,no,no,cellular,28,47,18,-1,0,unknown,no
31,management,divorced,tertiary,no,416,no,no,cellular,11,33,2,-1,0,unknown,no
34,unemployed,married,tertiary,no,822,no,no,unknown,1,11,1,-1,0,unknown,no
36,management,single,tertiary,no,490,no,no,cellular,28,207,8,98,1,failure,yes
40,admin.,divorced,secondary,no,783,yes,yes,unknown,16,171,2,-1,0,unknown,no
36,housemaid,married,primary,no,191,yes,no,unknown,3,132,1,-1,0,unknown,no
51,technician,single,secondary,no,1153,yes,no,cellular,20,76,5,-1,0,unknown,no
39,blue-collar,married,secondary,no,8,no,no,cellular,30,88,3,-1,0,unknown,no
32,admin.,single,secondary,no,146,no,no,unknown,27,111,10,-1,0,unknown,no
44,admin.,single,secondary,no,1534,no,no,cellular,7,166,1,99,2,other,yes
33,housemaid,single,secondary,no,118,no,no,cellular,29,159,1,-1,0,unknown,no
46,technician,married,secondary,no,2149,yes,no,cellular,15,282,2,-1,0,unknown,yes
29,blue-collar,single,secondary,no,0,yes,no,cellular,5,16,9,253,1,failure,no
44,management,divorced,tertiary,no,3321,no,no,cellular,13,73,3,-1,0,unknown,no
39,management,single,secondary,no,36,no,no,cellular,29,70,2,-1,0,unknown,no
60,blue-collar,married,secondary,no,0,no,yes,unknown,5,124,1,-1,0,unknown,no
26,management,single,tertiary,no,828,yes,no,cellular,30,141,1,-1,0,unknown,no
41,technician,married,secondary,no,1297,no,no,unknown,6,82,1,-1,0,unknown,no
28,services,single,secondary,no,430,yes,no,cellular,8,158,2,350,2,failure,no
50,management,married,tertiary,no,-94,no,yes,unknown,25,75,1,-1,0,unknown,no
41,management,married,tertiary,no,4824,no,yes,cellular,18,168,7,-1,0,unknown,no
30,technician,single,unknown,no,-48,yes,no,unknown,6,152,2,-1,0,unknown,no
32,technician,married,secondary,no,374,no,no,cellular,6,119,6,-1,0,unknown,no
37,technician,single,tertiary,no,487,no,yes,unknown,4,30,2,-1,0,unknown,no
60,blue-collar,married,unknown,no,3563,no,no,cellular,13,159,2,-1,0,unknown,no
41,admin.,married,secondary,no,-62,yes,yes,unknown,5,55,2,-1,0,unknown,no
46,admin.,divorced,secondary,no,3163,no,no,cellular,21,128,3,-1,0,unknown,no
72,retired,married,primary,no,2304,no,no,telephone,5,510,4,-1,0,unknown,yes
41,blue-collar,married,secondary,no,923,yes,no,unknown,14,249,2,-1,0,unknown,no
41,technician,married,secondary,no,871,yes,no,unknown,6,145,1,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,221,yes,no,unknown,20,189,1,-1,0,unknown,no
75,retired,married,secondary,no,324,no,no,telephone,12,124,2,91,4,other,no
48,blue-collar,single,primary,no,185,yes,no,cellular,17,193,1,-1,0,unknown,no
41,technician,married,unknown,no,30,yes,no,cellular,10,151,1,-1,0,unknown,no
52,management,married,tertiary,no,1564,yes,no,cellular,17,493,1,-1,0,unknown,no
40,admin.,divorced,secondary,no,221,yes,no,unknown,13,154,2,-1,0,unknown,no
41,services,married,secondary,no,146,yes,yes,unknown,3,199,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,3420,yes,no,cellular,15,98,2,-1,0,unknown,no
31,technician,single,secondary,no,942,no,no,cellular,8,138,2,-1,0,unknown,no
42,management,married,tertiary,no,484,yes,no,cellular,11,144,2,-1,0,unknown,no
36,management,single,tertiary,no,3875,yes,no,unknown,27,21,5,-1,0,unknown,no
39,blue-collar,divorced,primary,no,1317,yes,no,cellular,20,543,1,170,4,other,yes
64,unemployed,divorced,secondary,no,588,no,no,cellular,8,409,1,-1,0,unknown,yes
44,self-employed,single,secondary,no,0,no,no,cellular,30,187,3,-1,0,unknown,no
60,retired,married,primary,no,957,no,no,cellular,6,224,2,-1,0,unknown,no
52,management,married,tertiary,no,1646,no,yes,cellular,9,92,3,-1,0,unknown,no
59,retired,married,secondary,no,1121,yes,no,cellular,15,249,2,-1,0,unknown,no
37,technician,married,tertiary,no,6968,no,no,cellular,1,175,1,-1,0,unknown,no
24,technician,single,secondary,no,598,no,no,cellular,12,762,1,182,2,success,yes
30,student,single,tertiary,no,0,no,no,cellular,6,10,5,-1,0,unknown,no
36,technician,married,secondary,no,146,yes,yes,unknown,15,284,2,-1,0,unknown,no
33,technician,single,tertiary,no,696,no,yes,cellular,5,193,1,176,8,failure,no
48,management,single,tertiary,no,86,no,no,cellular,28,281,3,186,6,other,yes
45,blue-collar,married,primary,no,-485,yes,no,cellular,7,122,2,-1,0,unknown,no
59,retired,divorced,tertiary,no,439,no,yes,cellular,8,136,1,-1,0,unknown,no
35,blue-collar,married,primary,no,0,yes,no,cellular,24,90,6,-1,0,unknown,no
49,blue-collar,married,primary,no,512,yes,yes,cellular,21,126,1,-1,0,unknown,no
37,services,single,secondary,no,278,yes,no,unknown,3,1045,3,-1,0,unknown,yes
43,management,married,tertiary,no,439,no,no,unknown,17,71,1,-1,0,unknown,no
44,services,divorced,secondary,no,0,yes,no,cellular,11,151,2,370,2,failure,no
33,blue-collar,married,primary,no,463,yes,no,unknown,23,230,1,-1,0,unknown,no
51,management,married,tertiary,no,36,yes,no,unknown,13,535,2,-1,0,unknown,no
25,technician,single,secondary,no,616,no,yes,cellular,28,117,4,-1,0,unknown,no
53,retired,married,secondary,no,4968,no,no,cellular,8,94,1,333,1,other,no
52,management,single,tertiary,no,5728,yes,no,cellular,21,79,3,-1,0,unknown,no
37,management,married,tertiary,no,1276,no,no,cellular,16,146,1,94,2,success,yes
57,admin.,single,secondary,no,1615,yes,no,cellular,13,99,1,-1,0,unknown,no
37,technician,married,secondary,no,1762,no,no,cellular,16,334,2,-1,0,unknown,yes
32,technician,single,tertiary,no,654,yes,no,cellular,25,615,4,-1,0,unknown,yes
45,housemaid,married,secondary,no,16358,no,no,telephone,19,161,1,-1,0,unknown,no
36,management,married,tertiary,no,8277,yes,no,cellular,18,613,1,-1,0,unknown,no
52,services,married,primary,no,432,no,no,cellular,8,424,4,-1,0,unknown,no
38,management,divorced,tertiary,no,1927,yes,yes,cellular,29,527,1,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,14,109,8,-1,0,unknown,no
51,admin.,married,secondary,no,423,yes,yes,cellular,16,95,1,-1,0,unknown,no
29,blue-collar,single,primary,no,231,yes,no,unknown,28,122,1,-1,0,unknown,no
46,blue-collar,married,unknown,no,83,no,no,unknown,20,38,5,-1,0,unknown,no
30,technician,single,secondary,no,1534,yes,no,unknown,27,596,1,-1,0,unknown,no
47,technician,married,primary,no,434,yes,yes,cellular,5,278,1,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,unknown,20,22,4,-1,0,unknown,no
49,services,married,secondary,no,4300,yes,yes,cellular,8,134,1,256,6,failure,no
40,management,married,primary,no,472,yes,no,unknown,30,85,2,-1,0,unknown,no
38,blue-collar,married,primary,no,4592,yes,no,cellular,12,360,1,-1,0,unknown,no
30,management,married,tertiary,no,1476,yes,yes,unknown,3,199,4,-1,0,unknown,no
27,unemployed,single,secondary,no,1972,no,no,cellular,6,97,1,-1,0,unknown,no
55,management,married,tertiary,no,171,yes,no,cellular,8,73,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,-141,yes,yes,unknown,29,76,3,-1,0,unknown,no
60,retired,married,primary,no,174,yes,yes,cellular,2,157,2,252,1,failure,no
42,management,married,tertiary,no,372,yes,no,cellular,4,153,3,1,2,success,yes
39,blue-collar,single,secondary,no,523,yes,no,cellular,14,306,1,-1,0,unknown,no
29,management,married,tertiary,no,246,yes,no,cellular,29,61,1,265,1,failure,no
42,management,divorced,tertiary,no,580,yes,no,cellular,31,216,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,238,yes,no,unknown,7,200,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,1540,yes,no,cellular,17,564,1,-1,0,unknown,yes
37,unknown,married,secondary,no,5700,no,no,unknown,19,49,2,-1,0,unknown,no
56,technician,married,secondary,no,264,yes,yes,cellular,7,639,2,280,5,success,no
27,services,single,secondary,no,0,yes,no,unknown,7,388,7,-1,0,unknown,no
53,blue-collar,single,primary,no,-137,yes,yes,unknown,28,72,1,-1,0,unknown,no
35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,166,2,-1,0,unknown,no
29,technician,single,secondary,no,3466,no,no,cellular,21,274,1,-1,0,unknown,yes
30,technician,married,tertiary,no,702,no,yes,cellular,31,40,29,-1,0,unknown,no
31,self-employed,married,secondary,no,157,yes,no,unknown,19,285,1,-1,0,unknown,no
28,student,single,tertiary,no,3026,no,no,cellular,3,124,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,2764,yes,no,cellular,13,158,1,357,1,failure,no
39,admin.,married,secondary,no,-982,yes,yes,cellular,19,287,3,117,2,other,no
26,blue-collar,single,tertiary,no,644,no,no,cellular,2,346,1,-1,0,unknown,yes
47,blue-collar,married,primary,no,328,yes,no,cellular,7,58,1,-1,0,unknown,no
33,technician,single,tertiary,no,6127,no,no,cellular,8,127,3,-1,0,unknown,no
